5.326033401489257812e+01,3.847510528564453125e+01
-4.842400741577148438e+01,5.528580665588378906e+00
4.755209732055664062e+01,3.855456161499023438e+01
3.688150405883789062e+01,-9.127104759216308594e+00
1.529757738113403320e+00,2.181691360473632812e+01
-6.127781867980957031e+00,-7.994045257568359375e+01
-2.864649391174316406e+01,-3.656034088134765625e+01
5.150463432073593140e-02,1.840461349487304688e+01
4.369479370117187500e+01,-8.939693450927734375e+00
3.965056896209716797e+00,2.131489181518554688e+01
-7.651258945465087891e+00,2.929300498962402344e+01
-3.053912544250488281e+01,-4.774859237670898438e+01
-6.399469852447509766e+00,3.059848403930664062e+01
4.617840194702148438e+01,-1.820666694641113281e+01
-5.121441841125488281e+00,2.563542366027832031e+01
3.475818932056427002e-01,2.271329879760742188e+01
8.331909775733947754e-01,2.582139396667480469e+01
4.728647613525390625e+01,-1.753098678588867188e+01
-1.788656592369079590e+00,-2.207887840270996094e+01
1.203384160995483398e+00,-7.247484588623046875e+01
-3.684212684631347656e+00,3.096163940429687500e+01
-2.230265998840332031e+01,-1.756872749328613281e+01
-1.524834036827087402e+00,2.515195274353027344e+01
4.838453292846679688e+01,-1.458200454711914062e+01
-1.792642402648925781e+01,-1.672898864746093750e+01
5.188350677490234375e+01,-2.822341680526733398e+00
-1.172947597503662109e+01,3.268561935424804688e+01
3.660197734832763672e+00,2.211456298828125000e+01
-5.926658153533935547e+00,-7.953552246093750000e+01
5.312955474853515625e+01,-1.721453285217285156e+01
-6.129025936126708984e+00,-4.433320999145507812e+01
-2.514179944992065430e+00,2.647427558898925781e+01
4.877458953857421875e+01,3.537937164306640625e+01
3.193819046020507812e+00,2.062215614318847656e+01
-6.319505691528320312e+00,-2.577980041503906250e+01
-3.284567260742187500e+01,1.487295818328857422e+01
-1.154600143432617188e+01,3.171676826477050781e+01
2.160602569580078125e+00,-7.541806030273437500e+01
5.682971000671386719e+00,-7.431850910186767578e+00
-6.441034674644470215e-01,2.610287666320800781e+01
4.848616409301757812e+01,-6.078028202056884766e+00
-3.182920932769775391e+00,2.985172462463378906e+01
1.305846422910690308e-01,2.592419624328613281e+01
-1.569277763366699219e+01,-2.797258949279785156e+01
6.233260726928710938e+01,2.718932342529296875e+01
-1.427421665191650391e+01,-3.091416358947753906e+01
-3.045786857604980469e+01,-4.078298568725585938e+01
-1.067561149597167969e+00,1.848019409179687500e+01
-3.453823471069335938e+01,1.287358570098876953e+01
6.271788406372070312e+01,2.032572364807128906e+01
-8.925195693969726562e+00,-4.084977340698242188e+01
3.898926496505737305e+00,1.887587738037109375e+01
4.798534393310546875e+01,4.276662349700927734e+00
-1.087463572621345520e-01,2.437443161010742188e+01
-5.551522827148437500e+01,-9.919266104698181152e-01
5.334991455078125000e+01,-4.981801033020019531e+00
-1.616783142089843750e+01,-2.861408615112304688e+01
3.535122394561767578e+00,2.370862960815429688e+01
5.095963668823242188e+01,-2.345567321777343750e+01
-1.209339523315429688e+01,3.105813789367675781e+01
-1.742973136901855469e+01,-1.579040336608886719e+01
-6.800811290740966797e-01,-7.538324737548828125e+01
6.032989120483398438e+01,2.669521713256835938e+01
-2.915036582946777344e+01,-4.555329895019531250e+01
4.455598831176757812e+01,-1.014972019195556641e+01
-1.771929168701171875e+01,-3.156909751892089844e+01
-2.403581047058105469e+01,1.414998817443847656e+01
-3.629017257690429688e+01,1.290942764282226562e+01
-3.667488574981689453e+00,3.014046096801757812e+01
-3.921565246582031250e+01,1.292298126220703125e+01
-4.334938049316406250e+00,-7.316521453857421875e+01
-1.647422027587890625e+01,-6.558280181884765625e+01
-3.175992012023925781e+01,-4.247227096557617188e+01
-4.543634414672851562e+00,1.753232765197753906e+01
-1.303163766860961914e+00,2.511213111877441406e+01
-5.132695007324218750e+01,1.793103218078613281e-01
-2.175347089767456055e+00,-6.915644073486328125e+01
-1.033363628387451172e+01,-1.462762355804443359e+01
-4.226831436157226562e+00,2.420246505737304688e+01
1.178370237350463867e+00,-7.337795257568359375e+01
-4.967237472534179688e+00,-7.156893920898437500e+01
-3.007175827026367188e+01,-4.694241714477539062e+01
5.338380050659179688e+01,3.717865371704101562e+01
-2.774208068847656250e+00,2.676086997985839844e+01
5.443251800537109375e+01,3.662004852294921875e+01
8.487473487854003906e+00,1.266347026824951172e+01
-3.996385574340820312e+00,-7.125627136230468750e+01
5.946374893188476562e+00,-4.543076515197753906e+00
-4.807319045066833496e-01,2.487434959411621094e+01
3.447948074340820312e+01,-8.850152015686035156e+00
-4.885787963867187500e+00,3.134585189819335938e+01
-1.012666988372802734e+01,-4.610718154907226562e+01
6.434756469726562500e+01,1.695341300964355469e+01
-4.112730026245117188e+00,2.229804992675781250e+01
6.039317703247070312e+01,2.102112579345703125e+01
-3.901904678344726562e+01,1.297868728637695312e+01
-3.708261966705322266e+00,-7.250000762939453125e+01
-3.641586780548095703e+00,2.996106910705566406e+01
-2.245368766784667969e+01,-1.806755065917968750e+01
2.370319217443466187e-01,2.701003074645996094e+01
6.286413192749023438e+01,2.051729774475097656e+01
-1.009383201599121094e+01,-4.582048797607421875e+01
-2.254017829895019531e+01,-1.755808448791503906e+01
-2.745521926879882812e+01,-3.738038253784179688e+01
3.421220397949218750e+01,-8.024788856506347656e+00
2.573202550411224365e-01,2.587893867492675781e+01
4.810966110229492188e+01,3.886285781860351562e+01
-2.761640167236328125e+01,-3.025205421447753906e+01
-6.659352779388427734e+00,2.835262298583984375e+01
5.038727951049804688e+01,3.779893493652343750e+01
-1.798518180847167969e+00,2.905232048034667969e+01
2.337946891784667969e+00,-4.028190135955810547e+00
2.431874847412109375e+01,2.923638820648193359e+00
-4.903389513492584229e-01,1.693590736389160156e+01
4.442289352416992188e+01,-2.909383058547973633e+00
-2.736102104187011719e+01,-4.784458541870117188e+01
-4.058884429931640625e+01,8.078044891357421875e+00
-1.419956564903259277e+00,-7.274287414550781250e+01
-3.024477195739746094e+01,-4.831680297851562500e+01
-2.791643333435058594e+01,-3.754766464233398438e+01
-1.070031046867370605e+00,2.339975357055664062e+01
5.318650054931640625e+01,3.781663894653320312e+01
-2.840629386901855469e+01,-3.037154388427734375e+01
-2.670613050460815430e+00,-2.256752777099609375e+01
-2.235742187500000000e+01,-1.744822883605957031e+01
3.663003540039062500e+01,-3.851303100585937500e+00
-1.231599235534667969e+01,3.105330276489257812e+01
-4.576586914062500000e+01,4.075061321258544922e+00
-1.064870929718017578e+01,-2.046533584594726562e+00
2.815682220458984375e+01,7.918702602386474609e+00
-7.126597404479980469e+00,-1.833276557922363281e+01
-5.124423217773437500e+01,1.578574925661087036e-01
-5.903602600097656250e+00,3.342778778076171875e+01
-1.842936897277832031e+01,-1.755799484252929688e+01
-1.370289230346679688e+01,-3.091123580932617188e+01
5.297458648681640625e+01,3.728898239135742188e+01
4.537713229656219482e-01,2.249526786804199219e+01
5.066791534423828125e+01,3.088845968246459961e+00
4.760620498657226562e+01,-1.365977478027343750e+01
-4.907248687744140625e+01,6.118198871612548828e+00
1.127985596656799316e+00,2.311143875122070312e+01
6.112330245971679688e+01,2.131527900695800781e+01
1.140009403228759766e+00,1.811877822875976562e+01
5.089347839355468750e+01,2.636637449264526367e+00
-1.470230197906494141e+01,-6.399051666259765625e+01
-3.679808044433593750e+01,1.425668048858642578e+01
3.314800500869750977e+00,2.331146430969238281e+01
9.036463737487792969e+00,1.709739494323730469e+01
4.900314712524414062e+01,3.775778961181640625e+01
3.619058609008789062e+01,8.837102890014648438e+00
-1.764230346679687500e+01,-1.668220901489257812e+01
5.126285171508789062e+01,-1.491077899932861328e+01
-1.460964202880859375e+01,-6.364979553222656250e+01
3.515267944335937500e+01,-8.632670402526855469e+00
-6.207943916320800781e+00,-2.171068954467773438e+01
-3.829519653320312500e+01,1.074767398834228516e+01
5.036423873901367188e+01,3.779592132568359375e+01
-1.138198852539062500e+01,3.113946342468261719e+01
1.603096842765808105e+00,2.571984863281250000e+01
1.795203089714050293e-01,-7.651283264160156250e+01
-6.610363006591796875e+00,3.240368270874023438e+01
-5.648323535919189453e+00,3.256034469604492188e+01
3.994440460205078125e+01,-1.511325240135192871e+00
2.923879432678222656e+01,7.035627841949462891e+00
-1.732385873794555664e+00,2.383669090270996094e+01
-4.997783184051513672e+00,-2.211413764953613281e+01
5.413401031494140625e+01,3.654726028442382812e+01
-7.294598579406738281e+00,3.408200454711914062e+01
-3.897813796997070312e+01,1.083466243743896484e+01
-9.020395278930664062e+00,3.305490493774414062e+01
-3.709324264526367188e+01,1.381189250946044922e+01
-3.690910339355468750e+01,1.413655853271484375e+01
-1.006800460815429688e+01,2.419583511352539062e+01
-1.332258987426757812e+01,3.066599464416503906e+01
1.428476929664611816e+00,2.456761360168457031e+01
-2.947425842285156250e+01,-3.885233306884765625e+01
-7.283708453178405762e-02,1.753447723388671875e+01
1.994101405143737793e+00,-7.370148468017578125e+01
-1.028596043586730957e+00,1.714409637451171875e+01
5.278549194335937500e+01,-1.164533996582031250e+01
-2.609088659286499023e+00,1.830680656433105469e+01
-5.488178253173828125e+01,5.798181295394897461e-01
-6.249208450317382812e+00,2.561107826232910156e+01
-1.762421989440917969e+01,-2.952774810791015625e+01
2.100338459014892578e+00,-7.919536590576171875e+01
4.956766510009765625e+01,3.779435729980468750e+01
4.256958007812500000e+01,-4.030384540557861328e+00
-2.928363800048828125e+01,-4.688430023193359375e+01
-7.184638500213623047e+00,3.477860641479492188e+01
-3.430824279785156250e+00,3.014045715332031250e+01
-2.875552940368652344e+01,-3.299416732788085938e+01
3.356198501586914062e+01,-1.637835979461669922e+00
-3.007659149169921875e+01,-1.358396911621093750e+01
-2.824032783508300781e+00,-7.313518524169921875e+01
-3.461003780364990234e+00,-7.316649627685546875e+01
-4.772717666625976562e+01,1.824129819869995117e+00
-9.019117355346679688e+00,3.263645553588867188e+01
4.064695739746093750e+01,-1.581364274024963379e+00
4.992755889892578125e+00,2.065903472900390625e+01
2.884123992919921875e+01,7.332577228546142578e+00
-3.346981048583984375e+01,1.475820732116699219e+01
-1.384708786010742188e+01,3.281555938720703125e+01
3.683545684814453125e+01,-9.536623954772949219e+00
-7.839144706726074219e+00,3.324083328247070312e+01
-6.828619003295898438e+00,3.358808135986328125e+01
6.456898498535156250e+01,1.738746643066406250e+01
2.514303684234619141e+00,-7.444948577880859375e+01
2.052952766418457031e+00,2.526055526733398438e+01
-1.277326202392578125e+01,-4.001001358032226562e+01
-1.265428364276885986e-01,2.761218070983886719e+01
-1.011864185333251953e+01,-1.657309150695800781e+01
7.439637184143066406e+00,-5.340039730072021484e+00
-3.942968750000000000e+01,5.702424049377441406e+00
5.360426330566406250e+01,3.790153884887695312e+01
-4.678382873535156250e+01,3.519579410552978516e+00
3.898382425308227539e+00,2.123295593261718750e+01
-8.394629478454589844e+00,-1.733837318420410156e+01
-7.780290126800537109e+00,3.014429473876953125e+01
3.553774642944335938e+01,-8.274497032165527344e+00
-2.740375900268554688e+01,-3.778748703002929688e+01
-1.533527469635009766e+01,-6.480419158935546875e+01
-4.689230346679687500e+01,3.552145719528198242e+00
3.755832016468048096e-01,-7.591046905517578125e+01
-5.479780578613281250e+01,-7.236427664756774902e-01
1.193384170532226562e+01,-9.016758918762207031e+00
-1.268060111999511719e+01,3.075862312316894531e+01
6.079179382324218750e+01,2.092543411254882812e+01
-3.298567056655883789e+00,3.163768386840820312e+01
-3.864148712158203125e+01,1.043025398254394531e+01
-5.948531627655029297e+00,3.447035217285156250e+01
-2.919152641296386719e+01,-3.555033874511718750e+01
9.489519000053405762e-01,-7.474900817871093750e+01
-1.260940742492675781e+01,-4.445876312255859375e+01
-3.320261955261230469e+00,2.910659980773925781e+01
3.317930984497070312e+01,2.039327621459960938e+01
-1.371790981292724609e+01,-6.350791168212890625e+01
5.252470016479492188e+00,-6.949044704437255859e+00
-5.620798492431640625e+01,-8.141809701919555664e-01
-3.043040275573730469e+00,3.018103027343750000e+01
-3.894663095474243164e+00,2.407589340209960938e+01
-2.371823501586914062e+01,-1.234637737274169922e+01
-4.014972686767578125e+01,7.429420948028564453e+00
-1.473609256744384766e+01,-6.455290985107421875e+01
6.276825332641601562e+01,2.143321609497070312e+01
5.364678192138671875e+01,2.824845504760742188e+01
-5.519286346435546875e+01,-1.016742706298828125e+00
-2.939717483520507812e+01,-4.780637741088867188e+01
-3.410338211059570312e+01,1.265927219390869141e+01
-4.717333984375000000e+01,3.304535388946533203e+00
-4.613959121704101562e+01,4.729553699493408203e+00
-7.883045196533203125e+00,-4.375189590454101562e+01
-1.439175891876220703e+01,-6.374540710449218750e+01
3.251528549194335938e+01,-9.362850189208984375e+00
-3.424409031867980957e-01,-7.507648468017578125e+01
-1.031237792968750000e+01,-1.474383735656738281e+01
4.778433990478515625e+01,-1.333346557617187500e+01
-3.927391171455383301e-01,-7.639220428466796875e+01
6.096476364135742188e+01,2.370735740661621094e+01
-3.916666412353515625e+01,8.832328796386718750e+00
5.004170417785644531e+00,-6.523235321044921875e+00
-2.804392814636230469e+00,2.764309692382812500e+01
-2.260315513610839844e+01,-1.812724685668945312e+01
1.275921916961669922e+01,-9.781805038452148438e+00
-3.662718832492828369e-01,-7.095640563964843750e+01
5.837126970291137695e-01,-7.564796447753906250e+01
-2.221477508544921875e+00,-7.241361236572265625e+01
-3.167062699794769287e-01,-7.069660949707031250e+01
-3.274521350860595703e+00,-7.276148223876953125e+01
-2.293385314941406250e+01,-3.391624832153320312e+01
8.918864130973815918e-01,-7.251892089843750000e+01
1.827161073684692383e+00,2.420213890075683594e+01
4.585401916503906250e+01,6.798821449279785156e+00
6.263902282714843750e+01,2.129808807373046875e+01
-1.444826984405517578e+01,3.251477813720703125e+01
1.261318206787109375e+01,-9.665724754333496094e+00
-2.058458089828491211e+00,2.909334182739257812e+01
-3.643500137329101562e+01,1.324165630340576172e+01
1.763889431953430176e+00,2.087001037597656250e+01
-7.947654247283935547e+00,3.241370773315429688e+01
-2.601203536987304688e+01,-2.949286079406738281e+01
2.926359939575195312e+01,2.676243305206298828e+00
-2.062145233154296875e+00,-6.996484375000000000e+01
-1.535401630401611328e+01,-2.781218719482421875e+01
1.775055694580078125e+01,1.332776546478271484e+01
2.777738571166992188e+00,-7.632909393310546875e+01
-3.037475585937500000e+01,-4.787221145629882812e+01
5.459883880615234375e+01,3.661384963989257812e+01
1.695310592651367188e+01,-1.376533699035644531e+01
-8.349736213684082031e+00,3.253303527832031250e+01
4.868985748291015625e+01,-7.260453224182128906e+00
-2.909056091308593750e+01,-4.654006958007812500e+01
-5.711461901664733887e-01,-7.087631225585937500e+01
-5.454143524169921875e+00,2.569544982910156250e+01
-3.822552871704101562e+01,1.273303508758544922e+01
-2.976313591003417969e+01,-4.078821182250976562e+01
-3.775239562988281250e+01,1.344095325469970703e+01
4.989347076416015625e+01,-4.907576084136962891e+00
-3.049630546569824219e+01,-4.080002593994140625e+01
-5.234287977218627930e-01,1.683740806579589844e+01
-7.246883869171142578e+00,3.202454757690429688e+01
1.278935313224792480e+00,2.083523941040039062e+01
-1.543103456497192383e+00,-7.738813018798828125e+01
2.273188209533691406e+01,3.698591232299804688e+01
2.237949752807617188e+01,-3.995274543762207031e+00
5.440202713012695312e+01,-4.531587123870849609e+00
2.242685890197753906e+01,3.814674377441406250e+01
-2.109447568655014038e-01,2.379824829101562500e+01
-2.397657394409179688e+00,-7.357560729980468750e+01
1.654718518257141113e+00,-7.464017486572265625e+01
-1.703461170196533203e+00,-7.272078704833984375e+01
4.159863281250000000e+01,-6.242831230163574219e+00
1.329286813735961914e+00,-7.430043029785156250e+01
-3.049528503417968750e+01,-3.198237228393554688e+01
-1.820311737060546875e+01,-1.738851737976074219e+01
4.898949432373046875e+01,3.778739547729492188e+01
2.988371467590332031e+01,7.190648555755615234e+00
3.619768321514129639e-01,-7.739647674560546875e+01
5.230825042724609375e+01,-3.071855545043945312e+00
1.711926817893981934e+00,-7.364615631103515625e+01
-1.360588932037353516e+01,-6.313207626342773438e+01
-1.051877880096435547e+01,-4.504261016845703125e+01
5.244237136840820312e+01,-1.058321857452392578e+01
-3.588229417800903320e-01,2.378444862365722656e+01
-6.051549911499023438e+00,-4.480691909790039062e+01
-1.320774555206298828e+01,-9.172064781188964844e+00
5.872475504875183105e-01,-7.775329589843750000e+01
-3.327944183349609375e+01,-4.784349441528320312e+01
-9.770516157150268555e-01,1.791890525817871094e+01
-2.949498653411865234e+00,2.869556045532226562e+01
4.450239562988281250e+01,7.006602764129638672e+00
-6.173137426376342773e-01,1.638251495361328125e+01
-9.272344589233398438e+00,-1.777787590026855469e+01
-3.589520263671875000e+01,1.313841724395751953e+01
-2.622613906860351562e+01,-2.979978942871093750e+01
-3.020269966125488281e+01,-3.902871322631835938e+01
5.025909042358398438e+01,3.733430862426757812e+01
3.004954457283020020e-01,-7.727731323242187500e+01
